waveform	Ch0		Gen	
t0	3/17/2021  13:06:45.102783		3/17/2021  13:06:45.102785	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
3/17/2021  13:06:45.106973	-2.348792E+0	3/17/2021  13:06:45.106975	-2.481609E-3
3/17/2021  13:06:45.106978	-2.374196E+0	3/17/2021  13:06:45.106980	-2.807304E-3
3/17/2021  13:06:45.106983	-2.397646E+0	3/17/2021  13:06:45.106985	-1.830218E-3
3/17/2021  13:06:45.106988	-2.419142E+0	3/17/2021  13:06:45.106990	-2.807304E-3
3/17/2021  13:06:45.106993	-2.436729E+0	3/17/2021  13:06:45.106995	-2.481609E-3
3/17/2021  13:06:45.106998	-2.454317E+0	3/17/2021  13:06:45.107000	-1.830218E-3
3/17/2021  13:06:45.107003	-2.467670E+0	3/17/2021  13:06:45.107005	-3.133000E-3
3/17/2021  13:06:45.107008	-2.479395E+0	3/17/2021  13:06:45.107010	-2.807304E-3
3/17/2021  13:06:45.107013	-2.488515E+0	3/17/2021  13:06:45.107015	-2.155913E-3
3/17/2021  13:06:45.107018	-2.494703E+0	3/17/2021  13:06:45.107020	-4.110086E-3
3/17/2021  13:06:45.107023	-2.497960E+0	3/17/2021  13:06:45.107025	-3.133000E-3
3/17/2021  13:06:45.107028	-2.500566E+0	3/17/2021  13:06:45.107030	-1.830218E-3
3/17/2021  13:06:45.107033	-2.499914E+0	3/17/2021  13:06:45.107035	-3.784390E-3
3/17/2021  13:06:45.107038	-2.496006E+0	3/17/2021  13:06:45.107040	-2.481609E-3
3/17/2021  13:06:45.107043	-2.491120E+0	3/17/2021  13:06:45.107045	-2.807304E-3
3/17/2021  13:06:45.107048	-2.482978E+0	3/17/2021  13:06:45.107050	-3.133000E-3
3/17/2021  13:06:45.107053	-2.471579E+0	3/17/2021  13:06:45.107055	-2.155913E-3
3/17/2021  13:06:45.107058	-2.458225E+0	3/17/2021  13:06:45.107060	-2.481609E-3
3/17/2021  13:06:45.107063	-2.442918E+0	3/17/2021  13:06:45.107065	-3.458695E-3
3/17/2021  13:06:45.107068	-2.425330E+0	3/17/2021  13:06:45.107070	-2.481609E-3
3/17/2021  13:06:45.107073	-2.404811E+0	3/17/2021  13:06:45.107075	-2.481609E-3
3/17/2021  13:06:45.107078	-2.382338E+0	3/17/2021  13:06:45.107080	-2.481609E-3
3/17/2021  13:06:45.107083	-2.357585E+0	3/17/2021  13:06:45.107085	-2.155913E-3
3/17/2021  13:06:45.107088	-2.329901E+0	3/17/2021  13:06:45.107090	-3.133000E-3
3/17/2021  13:06:45.107093	-2.299937E+0	3/17/2021  13:06:45.107095	-3.133000E-3
3/17/2021  13:06:45.107098	-2.268345E+0	3/17/2021  13:06:45.107100	-2.155913E-3
3/17/2021  13:06:45.107103	-2.233821E+0	3/17/2021  13:06:45.107105	-2.481609E-3
3/17/2021  13:06:45.107108	-2.197995E+0	3/17/2021  13:06:45.107110	-2.807304E-3
3/17/2021  13:06:45.107113	-2.158911E+0	3/17/2021  13:06:45.107115	-2.155913E-3
3/17/2021  13:06:45.107118	-2.118199E+0	3/17/2021  13:06:45.107120	-2.807304E-3
3/17/2021  13:06:45.107123	-2.075859E+0	3/17/2021  13:06:45.107125	-2.481609E-3
3/17/2021  13:06:45.107128	-2.030587E+0	3/17/2021  13:06:45.107130	-1.830218E-3
3/17/2021  13:06:45.107133	-1.984013E+0	3/17/2021  13:06:45.107135	-3.133000E-3
3/17/2021  13:06:45.107138	-1.936135E+0	3/17/2021  13:06:45.107140	-2.155913E-3
3/17/2021  13:06:45.107143	-1.884676E+0	3/17/2021  13:06:45.107145	-2.807304E-3
3/17/2021  13:06:45.107148	-1.831587E+0	3/17/2021  13:06:45.107150	-4.110086E-3
3/17/2021  13:06:45.107153	-1.777522E+0	3/17/2021  13:06:45.107155	-2.481609E-3
3/17/2021  13:06:45.107158	-1.721828E+0	3/17/2021  13:06:45.107160	-1.830218E-3
3/17/2021  13:06:45.107163	-1.664180E+0	3/17/2021  13:06:45.107165	-3.458695E-3
3/17/2021  13:06:45.107168	-1.603926E+0	3/17/2021  13:06:45.107170	-2.481609E-3
3/17/2021  13:06:45.107173	-1.543347E+0	3/17/2021  13:06:45.107175	-2.481609E-3
3/17/2021  13:06:45.107178	-1.480488E+0	3/17/2021  13:06:45.107180	-3.133000E-3
3/17/2021  13:06:45.107183	-1.417303E+0	3/17/2021  13:06:45.107185	-2.481609E-3
3/17/2021  13:06:45.107188	-1.351512E+0	3/17/2021  13:06:45.107190	-2.155913E-3
3/17/2021  13:06:45.107193	-1.283767E+0	3/17/2021  13:06:45.107195	-3.133000E-3
3/17/2021  13:06:45.107198	-1.216349E+0	3/17/2021  13:06:45.107200	-2.155913E-3
3/17/2021  13:06:45.107203	-1.146975E+0	3/17/2021  13:06:45.107205	-3.458695E-3
3/17/2021  13:06:45.107208	-1.076951E+0	3/17/2021  13:06:45.107210	-3.133000E-3
3/17/2021  13:06:45.107213	-1.004972E+0	3/17/2021  13:06:45.107215	-2.155913E-3
3/17/2021  13:06:45.107218	-9.333192E-1	3/17/2021  13:06:45.107220	-3.133000E-3
3/17/2021  13:06:45.107223	-8.606891E-1	3/17/2021  13:06:45.107225	-2.155913E-3
3/17/2021  13:06:45.107228	-7.851277E-1	3/17/2021  13:06:45.107230	-2.481609E-3
3/17/2021  13:06:45.107233	-7.111949E-1	3/17/2021  13:06:45.107235	-3.133000E-3
3/17/2021  13:06:45.107238	-6.353078E-1	3/17/2021  13:06:45.107240	-2.155913E-3
3/17/2021  13:06:45.107243	-5.590951E-1	3/17/2021  13:06:45.107245	-2.155913E-3
3/17/2021  13:06:45.107248	-4.822310E-1	3/17/2021  13:06:45.107250	-2.481609E-3
3/17/2021  13:06:45.107253	-4.056926E-1	3/17/2021  13:06:45.107255	-2.481609E-3
3/17/2021  13:06:45.107258	-3.275257E-1	3/17/2021  13:06:45.107260	-2.155913E-3
3/17/2021  13:06:45.107263	-2.496844E-1	3/17/2021  13:06:45.107265	-2.155913E-3
3/17/2021  13:06:45.107268	-1.705405E-1	3/17/2021  13:06:45.107270	-2.155913E-3
3/17/2021  13:06:45.107273	-9.302494E-2	3/17/2021  13:06:45.107275	-2.155913E-3
3/17/2021  13:06:45.107278	-1.355525E-2	3/17/2021  13:06:45.107280	-1.830218E-3
3/17/2021  13:06:45.107283	6.428596E-2	3/17/2021  13:06:45.107285	-8.531315E-4
3/17/2021  13:06:45.107288	1.427786E-1	3/17/2021  13:06:45.107290	-2.807304E-3
3/17/2021  13:06:45.107293	2.212712E-1	3/17/2021  13:06:45.107295	-2.807304E-3
3/17/2021  13:06:45.107298	2.987867E-1	3/17/2021  13:06:45.107300	-8.531315E-4
3/17/2021  13:06:45.107303	3.772793E-1	3/17/2021  13:06:45.107305	2.403823E-3
3/17/2021  13:06:45.107308	4.538177E-1	3/17/2021  13:06:45.107310	2.617959E-2
3/17/2021  13:06:45.107313	5.300304E-1	3/17/2021  13:06:45.107315	6.852000E-2
3/17/2021  13:06:45.107318	6.062432E-1	3/17/2021  13:06:45.107320	1.180257E-1
3/17/2021  13:06:45.107323	6.814788E-1	3/17/2021  13:06:45.107325	1.750224E-1
3/17/2021  13:06:45.107328	7.573658E-1	3/17/2021  13:06:45.107330	2.333219E-1
3/17/2021  13:06:45.107333	8.312987E-1	3/17/2021  13:06:45.107335	2.939012E-1
3/17/2021  13:06:45.107338	9.052316E-1	3/17/2021  13:06:45.107340	3.570862E-1
3/17/2021  13:06:45.107343	9.765589E-1	3/17/2021  13:06:45.107345	4.189683E-1
3/17/2021  13:06:45.107348	1.047886E+0	3/17/2021  13:06:45.107350	4.821532E-1
3/17/2021  13:06:45.107353	1.118888E+0	3/17/2021  13:06:45.107355	5.456638E-1
3/17/2021  13:06:45.107358	1.188261E+0	3/17/2021  13:06:45.107360	6.095001E-1
3/17/2021  13:06:45.107363	1.256331E+0	3/17/2021  13:06:45.107365	6.720336E-1
3/17/2021  13:06:45.107368	1.322773E+0	3/17/2021  13:06:45.107370	7.339158E-1
3/17/2021  13:06:45.107373	1.389541E+0	3/17/2021  13:06:45.107375	7.938437E-1
3/17/2021  13:06:45.107378	1.454028E+0	3/17/2021  13:06:45.107380	8.550745E-1
3/17/2021  13:06:45.107383	1.516888E+0	3/17/2021  13:06:45.107385	9.146767E-1
3/17/2021  13:06:45.107388	1.578444E+0	3/17/2021  13:06:45.107390	9.719991E-1
3/17/2021  13:06:45.107393	1.638372E+0	3/17/2021  13:06:45.107395	1.028670E+0
3/17/2021  13:06:45.107398	1.696346E+0	3/17/2021  13:06:45.107400	1.083713E+0
3/17/2021  13:06:45.107403	1.752365E+0	3/17/2021  13:06:45.107405	1.137127E+0
3/17/2021  13:06:45.107408	1.807734E+0	3/17/2021  13:06:45.107410	1.189889E+0
3/17/2021  13:06:45.107413	1.860822E+0	3/17/2021  13:06:45.107415	1.240372E+0
3/17/2021  13:06:45.107418	1.912933E+0	3/17/2021  13:06:45.107420	1.288901E+0
3/17/2021  13:06:45.107423	1.962439E+0	3/17/2021  13:06:45.107425	1.336778E+0
3/17/2021  13:06:45.107428	2.008036E+0	3/17/2021  13:06:45.107430	1.381724E+0
3/17/2021  13:06:45.107433	2.054285E+0	3/17/2021  13:06:45.107435	1.425693E+0
3/17/2021  13:06:45.107438	2.097928E+0	3/17/2021  13:06:45.107440	1.466405E+0
3/17/2021  13:06:45.107443	2.138314E+0	3/17/2021  13:06:45.107445	1.506465E+0
3/17/2021  13:06:45.107448	2.177724E+0	3/17/2021  13:06:45.107450	1.543269E+0
3/17/2021  13:06:45.107453	2.213876E+0	3/17/2021  13:06:45.107455	1.579747E+0
3/17/2021  13:06:45.107458	2.249702E+0	3/17/2021  13:06:45.107460	1.612968E+0
3/17/2021  13:06:45.107463	2.283249E+0	3/17/2021  13:06:45.107465	1.644560E+0
3/17/2021  13:06:45.107468	2.312562E+0	3/17/2021  13:06:45.107470	1.672896E+0
3/17/2021  13:06:45.107473	2.341223E+0	3/17/2021  13:06:45.107475	1.700580E+0
3/17/2021  13:06:45.107478	2.366953E+0	3/17/2021  13:06:45.107480	1.725658E+0
3/17/2021  13:06:45.107483	2.390403E+0	3/17/2021  13:06:45.107485	1.748131E+0
3/17/2021  13:06:45.107488	2.411899E+0	3/17/2021  13:06:45.107490	1.767347E+0
3/17/2021  13:06:45.107493	2.430789E+0	3/17/2021  13:06:45.107495	1.785912E+0
3/17/2021  13:06:45.107498	2.446097E+0	3/17/2021  13:06:45.107500	1.801871E+0
3/17/2021  13:06:45.107503	2.461079E+0	3/17/2021  13:06:45.107505	1.813270E+0
3/17/2021  13:06:45.107508	2.472152E+0	3/17/2021  13:06:45.107510	1.825321E+0
3/17/2021  13:06:45.107513	2.481272E+0	3/17/2021  13:06:45.107515	1.833464E+0
3/17/2021  13:06:45.107518	2.488437E+0	3/17/2021  13:06:45.107520	1.839652E+0
3/17/2021  13:06:45.107523	2.492671E+0	3/17/2021  13:06:45.107525	1.842909E+0
3/17/2021  13:06:45.107528	2.493323E+0	3/17/2021  13:06:45.107530	1.844537E+0
3/17/2021  13:06:45.107533	2.492997E+0	3/17/2021  13:06:45.107535	1.842909E+0
3/17/2021  13:06:45.107538	2.489740E+0	3/17/2021  13:06:45.107540	1.839652E+0
3/17/2021  13:06:45.107543	2.484203E+0	3/17/2021  13:06:45.107545	1.834115E+0
3/17/2021  13:06:45.107548	2.476386E+0	3/17/2021  13:06:45.107550	1.825647E+0
3/17/2021  13:06:45.107553	2.465964E+0	3/17/2021  13:06:45.107555	1.814899E+0
3/17/2021  13:06:45.107558	2.452936E+0	3/17/2021  13:06:45.107560	1.801220E+0
3/17/2021  13:06:45.107563	2.437629E+0	3/17/2021  13:06:45.107565	1.786238E+0
3/17/2021  13:06:45.107568	2.419715E+0	3/17/2021  13:06:45.107570	1.767999E+0
3/17/2021  13:06:45.107573	2.400825E+0	3/17/2021  13:06:45.107575	1.748131E+0
3/17/2021  13:06:45.107578	2.376724E+0	3/17/2021  13:06:45.107580	1.725984E+0
3/17/2021  13:06:45.107583	2.351645E+0	3/17/2021  13:06:45.107585	1.701883E+0
3/17/2021  13:06:45.107588	2.324612E+0	3/17/2021  13:06:45.107590	1.673873E+0
3/17/2021  13:06:45.107593	2.295300E+0	3/17/2021  13:06:45.107595	1.644560E+0
3/17/2021  13:06:45.107598	2.263707E+0	3/17/2021  13:06:45.107600	1.613293E+0
3/17/2021  13:06:45.107603	2.229184E+0	3/17/2021  13:06:45.107605	1.579747E+0
3/17/2021  13:06:45.107608	2.193357E+0	3/17/2021  13:06:45.107610	1.544246E+0
3/17/2021  13:06:45.107613	2.154925E+0	3/17/2021  13:06:45.107615	1.506791E+0
3/17/2021  13:06:45.107618	2.113887E+0	3/17/2021  13:06:45.107620	1.467382E+0
3/17/2021  13:06:45.107623	2.071873E+0	3/17/2021  13:06:45.107625	1.425041E+0
3/17/2021  13:06:45.107628	2.026927E+0	3/17/2021  13:06:45.107630	1.381724E+0
3/17/2021  13:06:45.107633	1.979701E+0	3/17/2021  13:06:45.107635	1.335475E+0
3/17/2021  13:06:45.107638	1.931498E+0	3/17/2021  13:06:45.107640	1.287924E+0
3/17/2021  13:06:45.107643	1.881341E+0	3/17/2021  13:06:45.107645	1.239395E+0
3/17/2021  13:06:45.107648	1.830207E+0	3/17/2021  13:06:45.107650	1.189238E+0
3/17/2021  13:06:45.107653	1.774187E+0	3/17/2021  13:06:45.107655	1.136150E+0
3/17/2021  13:06:45.107658	1.718819E+0	3/17/2021  13:06:45.107660	1.082736E+0
3/17/2021  13:06:45.107663	1.661496E+0	3/17/2021  13:06:45.107665	1.026716E+0
3/17/2021  13:06:45.107668	1.601894E+0	3/17/2021  13:06:45.107670	9.693936E-1
3/17/2021  13:06:45.107673	1.540989E+0	3/17/2021  13:06:45.107675	9.097913E-1
3/17/2021  13:06:45.107678	1.478781E+0	3/17/2021  13:06:45.107680	8.501890E-1
3/17/2021  13:06:45.107683	1.413642E+0	3/17/2021  13:06:45.107685	7.899354E-1
3/17/2021  13:06:45.107688	1.349480E+0	3/17/2021  13:06:45.107690	7.274019E-1
3/17/2021  13:06:45.107693	1.282387E+0	3/17/2021  13:06:45.107695	6.642170E-1
3/17/2021  13:06:45.107698	1.214642E+0	3/17/2021  13:06:45.107700	6.007063E-1
3/17/2021  13:06:45.107703	1.145595E+0	3/17/2021  13:06:45.107705	5.358929E-1
3/17/2021  13:06:45.107708	1.075245E+0	3/17/2021  13:06:45.107710	4.694511E-1
3/17/2021  13:06:45.107713	1.003592E+0	3/17/2021  13:06:45.107715	4.030092E-1
3/17/2021  13:06:45.107718	9.322643E-1	3/17/2021  13:06:45.107720	3.378701E-1
3/17/2021  13:06:45.107723	8.589828E-1	3/17/2021  13:06:45.107725	2.727310E-1
3/17/2021  13:06:45.107728	7.857013E-1	3/17/2021  13:06:45.107730	2.062892E-1
3/17/2021  13:06:45.107733	7.101400E-1	3/17/2021  13:06:45.107735	1.411501E-1
3/17/2021  13:06:45.107738	6.345787E-1	3/17/2021  13:06:45.107740	7.926795E-2
3/17/2021  13:06:45.107743	5.583659E-1	3/17/2021  13:06:45.107745	1.966568E-2
3/17/2021  13:06:45.107748	4.821532E-1	3/17/2021  13:06:45.107750	-3.211989E-2
3/17/2021  13:06:45.107753	4.046377E-1	3/17/2021  13:06:45.107755	-6.338666E-2
3/17/2021  13:06:45.107758	3.254937E-1	3/17/2021  13:06:45.107760	-8.669822E-3
3/17/2021  13:06:45.107763	2.473268E-1	3/17/2021  13:06:45.107765	-3.133000E-3
3/17/2021  13:06:45.107768	1.688342E-1	3/17/2021  13:06:45.107770	-2.807304E-3
3/17/2021  13:06:45.107773	9.164437E-2	3/17/2021  13:06:45.107775	-2.481609E-3
3/17/2021  13:06:45.107778	1.347747E-2	3/17/2021  13:06:45.107780	-2.481609E-3
3/17/2021  13:06:45.107783	-6.501513E-2	3/17/2021  13:06:45.107785	-2.155913E-3
